Protein ID,Brain,Heart,Intestine,Kidney,Liver,Lung,Pancreas,PerirenalFat,Spleen,Stomach,Testicle,Thymus,CV
IPI00396910.1,1790000.0,19269000.0,3645800.0,4594900.0,3997900.0,131960.0,17023000.0,3533500.0,285670.0,3101100.0,248980.0,292710.0,133.63
IPI00400646.7,12894000.0,18362000.0,9935900.0,9253600.0,4215800.0,6474000.0,6137700.0,7888900.0,5881900.0,3968500.0,40623000.0,6022600.0,92.78
IPI00400680.1,3922700.0,2750900.0,5036600.0,1644000.0,1657200.0,4463600.0,827690.0,4211900.0,2882300.0,1199400.0,1271000.0,2831900.0,52.37
IPI00403823.1,4079200.0,20341000.0,106980000.0,42086000.0,43415000.0,65496000.0,30705000.0,13208000.0,25035000.0,63562000.0,9911400.0,11256000.0,82.9
IPI00404662.2,3361000.0,119900000.0,20371000.0,6628700.0,2970700.0,5801700.0,58277000.0,6403700.0,6175200.0,32483000.0,1593200.0,1961200.0,158.28
IPI00406193.4,56039.0,259660.0,4302100.0,3918400.0,21648000.0,1373600.0,874670.0,1007200.0,1531400.0,795660.0,903960.0,2799700.0,180.57
IPI00407571.2,8275400.0,1271200.0,13167000.0,1689200.0,15150000.0,22517000.0,3266900.0,2692100.0,59363000.0,624620.0,40714000.0,37688000.0,111.58
IPI00409539.3,84937.0,778300.0,4366600.0,299990.0,257340.0,1787100.0,8525400.0,920360.0,1907700.0,7470800.0,385160.0,730090.0,127.23
IPI00411051.4,2938300.0,1937200.0,1372600.0,807400.0,3324600.0,2067600.0,642950.0,1316800.0,1950400.0,1071800.0,994750.0,1836200.0,48.92
IPI00417365.1,6447100.0,3170700.0,8340600.0,6081700.0,12130000.0,8411500.0,6257500.0,4022700.0,8637100.0,7822200.0,6742200.0,5946100.0,33.32
IPI00417730.2,3841700.0,4512600.0,5359400.0,5891900.0,5164500.0,3695800.0,2845100.0,4237400.0,3467900.0,1980300.0,8163000.0,5355500.0,35.46
IPI00417749.1,576090.0,2979900.0,976500.0,1139500.0,5413700.0,1439100.0,684500.0,779880.0,1254400.0,1487500.0,3937000.0,280290.0,89.27
IPI00417750.3,40429000.0,22385000.0,11490000.0,10801000.0,34571000.0,9731900.0,2903900.0,5966100.0,9235800.0,17306000.0,19491000.0,8121000.0,71.92
IPI00417752.1,27519000.0,14760000.0,2111100.0,13586000.0,7322800.0,22292000.0,22471000.0,40591000.0,36272000.0,1505000.0,2100300.0,7800800.0,81.02
IPI00420559.5,1829700.0,5786500.0,5534300.0,9529300.0,5007300.0,2291900.0,947990.0,4147000.0,2765000.0,119020.0,2603800.0,1519300.0,74.89
IPI00420562.5,2646600.0,196590.0,483150.0,1518400.0,1585900.0,979050.0,3581700.0,3193300.0,948320.0,1350600.0,1694800.0,467200.0,69.76
IPI00420597.2,697210.0,707320.0,3636500.0,3029300.0,4004300.0,4795400.0,1273800.0,1293800.0,6540100.0,3727700.0,5919000.0,7431100.0,64.09
IPI00420807.3,9441100.0,12141000.0,53524000.0,46902000.0,4464100.0,19590000.0,21852000.0,6503100.0,17896000.0,8429400.0,6165800.0,41156000.0,82.76
IPI00421160.4,324460.0,71582.0,325470.0,606120.0,500300.0,458560.0,81296.0,143860.0,378680.0,316050.0,508870.0,315560.0,50.73
IPI00421345.1,3075000.0,7953200.0,8166400.0,2277400.0,3362100.0,13219000.0,4543400.0,1579800.0,1310000.0,11584000.0,305020.0,2120200.0,85.85
IPI00421389.1,8040000.0,5170200.0,26340000.0,751810000.0,1433200.0,6403900.0,39095000.0,8742600.0,8895600.0,3051000.0,4637500.0,7761700.0,294.94
IPI00421424.3,64796.0,576940.0,2053400.0,1298400.0,2937000.0,4847500.0,7965200.0,4012000.0,5933100.0,9226200.0,14682000.0,7235400.0,83.64
IPI00421428.9,1937200.0,434180.0,1024000.0,735650.0,1011400.0,776460.0,5331300.0,480110.0,1185400.0,1324300.0,1663600.0,558620.0,96.97
IPI00421500.9,3717400.0,1176000.0,9194500.0,2923300.0,2539000.0,4831000.0,2702500.0,1353100.0,7639200.0,1560400.0,1550900.0,17189000.0,99.63
IPI00421517.7,2677600.0,929370000.0,182690000.0,3232400.0,2143800.0,37241000.0,18058000.0,78329000.0,39827000.0,48420000.0,8049300.0,5045900.0,232.15
IPI00421539.3,1285200.0,9230100.0,716870.0,1464700.0,529350.0,92083.0,2540100.0,1355000.0,1354600.0,2524400.0,1561600.0,396620.0,126.17
IPI00421610.3,1679900.0,115760.0,1170100.0,3331700.0,25938000.0,2435400.0,545840.0,1312600.0,14003000.0,39969000.0,10138000.0,605810.0,149.01
IPI00421709.3,6708800.0,7991300.0,12469000.0,10068000.0,4173200.0,10710000.0,9631600.0,5724200.0,9730800.0,10519000.0,8256100.0,17159000.0,35.69
IPI00421888.3,3728400.0,5676400.0,2384300.0,1056100.0,9148100.0,7628100.0,10607000.0,90166000.0,9242500.0,11004000.0,1799300.0,994560.0,192.82
IPI00421969.1,5418100.0,9405200.0,13192000.0,8506200.0,20568000.0,9691900.0,14905000.0,7555700.0,16742000.0,11850000.0,15890000.0,16539000.0,36.16
IPI00421973.1,3531400.0,4697000.0,5085200.0,6958900.0,5667300.0,4149600.0,6444800.0,2030400.0,6386300.0,3776900.0,10468000.0,9149900.0,41.99
IPI00453512.3,464470.0,360190.0,833550.0,948230.0,1704900.0,1196000.0,382850.0,376450.0,2414200.0,9320600.0,2170900.0,1473900.0,136.92
IPI00453837.2,333140.0,297430.0,1363200.0,724530.0,430480.0,1078400.0,662220.0,585450.0,1032100.0,816570.0,431870.0,1572800.0,52.8
IPI00453842.4,958020.0,1819300.0,1347400.0,2070800.0,1385200.0,6864700.0,344570.0,1717700.0,2473100.0,1232300.0,442740.0,1945200.0,89.84
IPI00454563.5,784690.0,532420.0,2343200.0,1823600.0,1584800.0,5349300.0,595410.0,785480.0,4226000.0,3587700.0,34773000.0,14194000.0,167.53
IPI00462934.2,2172200.0,268610.0,1032900.0,922430.0,2527000.0,921270.0,353350.0,503310.0,1301900.0,1070300.0,614510.0,1142900.0,63.85
IPI00463909.3,4047100.0,1898100.0,2762400.0,4443200.0,3335400.0,2404800.0,752690.0,3690800.0,3393400.0,8761900.0,4791200.0,4146100.0,53.03
IPI00464500.1,1591800.0,566140.0,2261000.0,939850.0,2002500.0,2498800.0,510690.0,758590.0,3625300.0,298920.0,5854800.0,4980800.0,84.32
IPI00464535.1,3178800.0,1095100.0,2402100.0,2493200.0,5868900.0,1341000.0,2209300.0,2366200.0,2092000.0,3304300.0,1613700.0,2093400.0,49.64
IPI00464871.3,409830.0,69540.0,418610.0,290870.0,171920.0,249610.0,703080.0,458560.0,510100.0,1154300.0,47879.0,233880.0,77.58
IPI00464886.2,1104700.0,406940.0,6206400.0,6372300.0,3426500.0,1445400.0,580550.0,5367700.0,3742800.0,4158100.0,252580.0,1449900.0,79.62
IPI00466069.3,137090.0,7742500.0,16095000.0,2649300.0,4492900.0,4821300.0,46713000.0,1659900.0,1125300.0,649120.0,283590.0,3720700.0,174.76
IPI00468996.2,5113100.0,2272800.0,1297700.0,1390100.0,1000500.0,1334400.0,2829200.0,1082900.0,410830.0,2159700.0,3541400.0,274830.0,73.65
IPI00469997.4,1729000.0,1031200.0,380750.0,2339900.0,1171700.0,461710.0,683950.0,1093100.0,335830.0,1512100.0,1393800.0,653140.0,57.06
IPI00471256.2,8299700.0,8688600.0,5254300.0,7237600.0,11190000.0,4296900.0,2760600.0,3385600.0,5746900.0,4980200.0,16381000.0,6678700.0,53.44
IPI00471530.2,823480.0,214590.0,554030.0,701690.0,3239000.0,417260.0,3725400.0,235710.0,771100.0,1201600.0,649740.0,111760.0,111.81
IPI00471584.7,205420000.0,157890000.0,273630000.0,324900000.0,175920000.0,99806000.0,189590000.0,126410000.0,123670000.0,96432000.0,142240000.0,202910000.0,39.04
IPI00471640.1,12172000.0,7848400.0,15166000.0,24556000.0,13258000.0,9576400.0,7024100.0,8138700.0,16400000.0,2639800.0,14594000.0,30286000.0,57.24
IPI00471724.1,895230.0,955610.0,2010100.0,2715800.0,2614000.0,3548900.0,600000.0,7408500.0,7364400.0,2088300.0,423020.0,4126200.0,82.62
IPI00471759.1,9798000.0,1231300.0,11048000.0,11728000.0,25147000.0,3406100.0,672700.0,2963500.0,2196000.0,10277000.0,823930.0,2497000.0,105.64
IPI00471774.3,2089300.0,274180.0,1099000.0,826740.0,3367900.0,1007000.0,2712700.0,760970.0,2374300.0,418490.0,8821600.0,3823100.0,102.9
IPI00471819.2,1099900.0,1358000.0,810210.0,770590.0,1348300.0,3170800.0,2171900.0,2236400.0,5274200.0,4223200.0,1175500.0,3545300.0,65.09
IPI00471889.7,1191700.0,2959800.0,1070000.0,465500.0,277000.0,1331700.0,9778200.0,3395600.0,1138800.0,1774000.0,184590.0,1291500.0,126.21
IPI00471907.1,3046200.0,255180.0,1354700.0,3292900.0,2079300.0,2112600.0,433670.0,1652300.0,1884200.0,3470300.0,696350.0,1190100.0,60.34
IPI00476328.3,1979500.0,623350.0,166660.0,318410.0,857480.0,358620.0,1166700.0,959090.0,452250.0,102390.0,760470.0,1001400.0,71.68
IPI00476698.3,3293500.0,3341600.0,2219900.0,1636000.0,6422800.0,2718300.0,1917900.0,664050.0,6071500.0,33701000.0,9325700.0,5133100.0,140.51
IPI00476879.1,2705100.0,4111700.0,1417200.0,1606900.0,898100.0,1269900.0,1237100.0,289830.0,383780.0,2061800.0,1819000.0,1575500.0,64.01
IPI00476899.1,23137000.0,27626000.0,134150000.0,26827000.0,209060000.0,16548000.0,58647000.0,56009000.0,53114000.0,15270000.0,57411000.0,38232000.0,95.42
IPI00480639.3,188690.0,453420.0,182740.0,172720.0,341270.0,162640.0,569410.0,675080.0,199140.0,500450.0,227330.0,744110.0,57.75
IPI00480687.2,26453000.0,2194800.0,3770900.0,4236500.0,1293100.0,10928000.0,6537900.0,14465000.0,9421400.0,7570100.0,2513600.0,5278900.0,89.09
IPI00480820.4,27426000.0,5075400.0,23156000.0,43646000.0,317260000.0,37683000.0,5031900.0,17027000.0,18664000.0,121880000.0,18850000.0,11298000.0,164.39
IPI00515796.1,578420.0,786470.0,390280.0,666550.0,1033700.0,1020600.0,426480.0,160790.0,1430200.0,788160.0,2390500.0,725200.0,67.53
IPI00551781.4,12183000.0,958900.0,429500.0,747950.0,116070.0,470000.0,630030.0,179090.0,606480.0,3222900.0,682180.0,144780.0,200.48
IPI00551812.1,9825400.0,21208000.0,4113500.0,2794100.0,8926200.0,567880.0,9543900.0,30045000.0,979390.0,5527200.0,3598200.0,1265000.0,109.34
IPI00554111.2,38378000.0,3587800.0,3759700.0,6841600.0,2681300.0,3402100.0,5732600.0,7942300.0,2041100.0,8401000.0,7455100.0,7782600.0,119.73
IPI00554181.3,194690.0,470160.0,682110.0,518730.0,172450.0,1345100.0,34349000.0,6603900.0,1102100.0,1995600.0,397930.0,590360.0,240.57
IPI00554196.3,3673900.0,2828500.0,3624200.0,4464800.0,11913000.0,3423900.0,794070.0,7883200.0,4074700.0,1735300.0,2604900.0,885620.0,78.1
IPI00555188.1,11943000.0,1744200.0,3996800.0,4057300.0,45852000.0,4283400.0,3855800.0,2868000.0,4620900.0,6182900.0,6928300.0,649620.0,151.37
IPI00555213.1,63155000.0,23794000.0,4538800.0,7029900.0,1973800.0,14227000.0,1310100.0,31085000.0,5815600.0,13262000.0,23723000.0,2857800.0,110.77
IPI00555252.3,3176300.0,9904300.0,2734400.0,3933900.0,4319500.0,519930.0,6660600.0,1953500.0,627050.0,5229300.0,1112700.0,943370.0,82.2
IPI00555259.4,5658700.0,5597600.0,4884600.0,7396700.0,2801900.0,1162200.0,5590700.0,2537600.0,2820200.0,2734400.0,8343500.0,5952800.0,47.38
IPI00555287.2,46193000.0,15890000.0,16303000.0,39154000.0,7385100.0,11278000.0,7397800.0,26909000.0,6564200.0,9421400.0,9063300.0,9813400.0,77.62
IPI00555302.1,5772800.0,1049500.0,11030000.0,5502700.0,12469000.0,8413900.0,8046100.0,3100100.0,17269000.0,11402000.0,9511500.0,21802000.0,60.48
IPI00555319.1,867440.0,149640.0,138420.0,523900.0,910490.0,1495600.0,184360.0,406300.0,482430.0,300970.0,108240.0,144470.0,88.9
IPI00556827.1,19325000.0,1270000.0,8887000.0,3092100.0,4490400.0,4683600.0,1807500.0,2281600.0,1464800.0,2570000.0,1595600.0,502920.0,120.71
IPI00556943.2,28657000.0,9158700.0,4124500.0,6575200.0,2424800.0,5129400.0,1744400.0,7273900.0,4934400.0,17370000.0,3522100.0,5506700.0,95.49
IPI00557056.2,3928200.0,2223200.0,684160.0,2394000.0,1465000.0,857600.0,485750.0,2550000.0,1165000.0,635280.0,2427300.0,575560.0,66.87
IPI00557328.1,37386000.0,73795000.0,104930000.0,59917000.0,151880000.0,51526000.0,79955000.0,149720000.0,74729000.0,91153000.0,131260000.0,82136000.0,40.89
IPI00557539.2,4017500.0,5579700.0,5555000.0,11405000.0,2655000.0,5780900.0,8158200.0,4044000.0,5482800.0,3292600.0,2818100.0,8260000.0,46.43
IPI00557925.2,1485100.0,551980.0,1717600.0,1117500.0,1444400.0,1434400.0,3642700.0,2156400.0,543810.0,201850.0,929030.0,683960.0,69.54
IPI00558156.1,10595000.0,3270900.0,7940800.0,7691600.0,17020000.0,10904000.0,1533100.0,9686300.0,8133900.0,10448000.0,8390300.0,2586700.0,51.94
IPI00558157.2,3910700.0,893020.0,1308600.0,1244700.0,1562200.0,2130100.0,192510.0,261660.0,1779300.0,1275700.0,603940.0,351780.0,79.64
IPI00558170.2,4009900.0,2120900.0,4738000.0,2551200.0,3930100.0,5158700.0,2462700.0,2861400.0,10218000.0,3599300.0,6273300.0,11570000.0,61.26
IPI00558381.2,1828600.0,1045200.0,2099600.0,730500.0,486440.0,1755700.0,1023000.0,343340.0,2148400.0,1888900.0,1875100.0,1926700.0,46.02
IPI00558888.1,497320.0,370820.0,584980.0,400480.0,511000.0,174150.0,53301.0,669500.0,427620.0,994370.0,175200.0,172960.0,62.37
IPI00559910.1,9504600.0,8797100.0,9599600.0,16816000.0,9483900.0,12704000.0,4176000.0,4240000.0,8751300.0,7718300.0,10325000.0,18367000.0,42.45
IPI00560241.3,3994600.0,1345100.0,1874800.0,1758600.0,1791200.0,1551100.0,854250.0,642960.0,888840.0,3759700.0,2883500.0,604760.0,62.96
IPI00560512.1,3429400.0,1257900.0,1908800.0,1287600.0,1318000.0,1575600.0,621340.0,1776800.0,1067400.0,3977900.0,1907800.0,450130.0,60.71
IPI00560935.3,1800600.0,5763200.0,2824100.0,2079300.0,1697600.0,3550300.0,2357200.0,2793200.0,4803300.0,3268600.0,2953500.0,5131100.0,40.96
IPI00560982.2,283720.0,951580.0,1020300.0,572840.0,639040.0,1668900.0,462450.0,211200.0,2070800.0,1435500.0,485140.0,1926100.0,66.46
IPI00561036.2,8178100.0,6174300.0,3761900.0,11518000.0,1212400.0,3995200.0,1860200.0,361370.0,478730.0,8462400.0,3129600.0,1258900.0,86.3
IPI00561059.1,1595600.0,695590.0,165550.0,483620.0,305410.0,951440.0,360380.0,288650.0,320900.0,1806300.0,593210.0,177900.0,84.27
IPI00561816.1,657800.0,1919500.0,923120.0,678520.0,2323600.0,1874700.0,3844800.0,43240000.0,7331300.0,1533700.0,6793900.0,636930.0,199.94
IPI00562046.1,5039400.0,5073100.0,36494000.0,624550.0,1783500.0,10551000.0,1586100.0,7875200.0,3283400.0,21398000.0,1676400.0,698920.0,133.93
IPI00562484.2,3813000.0,2345500.0,3217600.0,2738200.0,3786500.0,2249900.0,2694900.0,2096200.0,3960300.0,9048600.0,4728100.0,4366500.0,50.06
IPI00562798.1,9721100.0,1439700.0,1927400.0,4030900.0,1278500.0,2436000.0,2947900.0,2328000.0,3060700.0,3876400.0,13607000.0,1499900.0,94.08
IPI00562876.1,4418900.0,752360.0,7587500.0,3018500.0,7005200.0,7373000.0,214540.0,1902700.0,13346000.0,1196200.0,16793000.0,12432000.0,86.19
IPI00563054.1,547220.0,595660.0,793600.0,603540.0,859270.0,403270.0,375900.0,357290.0,617780.0,290680.0,518530.0,214310.0,37.94
IPI00563088.2,1141000.0,1861600.0,888380.0,888670.0,1636100.0,1301400.0,1558300.0,1242100.0,1217600.0,2300300.0,1013800.0,1135500.0,31.22
IPI00563362.1,2914500.0,900480.0,672310.0,313800.0,614890.0,1584500.0,179430.0,1533800.0,495410.0,1323700.0,238840.0,634500.0,82.38
IPI00563501.3,3505400.0,1754200.0,914400.0,576140.0,1394300.0,1096900.0,244840.0,4156000.0,816950.0,1360400.0,499480.0,537450.0,86.9
IPI00563558.1,1796800.0,1033700.0,4666100.0,2985500.0,2793200.0,2560100.0,992770.0,1103900.0,5992800.0,3631600.0,3237000.0,5357900.0,55.65
IPI00563745.1,2719100.0,2009700.0,10472000.0,5638600.0,3158400.0,5811600.0,1307400.0,1005800.0,12507000.0,14553000.0,1219900.0,4025300.0,86.88
IPI00563982.2,3256200.0,2320000.0,7019100.0,5585800.0,5742600.0,7012900.0,1682500.0,1102100.0,10192000.0,6922600.0,8264500.0,13109000.0,59.31
IPI00564624.3,1115200.0,566880.0,1357700.0,1482600.0,1548600.0,1042300.0,444760.0,813000.0,540530.0,3741300.0,448460.0,143580.0,85.7
IPI00564915.1,4279800.0,560440.0,1946500.0,1676800.0,2473000.0,2410100.0,6162700.0,1263100.0,1937200.0,6251300.0,2417400.0,2044300.0,65.4
IPI00565007.2,1510900.0,1225000.0,3659700.0,4952700.0,3242000.0,1676900.0,897490.0,3372300.0,1488900.0,3871100.0,8909900.0,1125800.0,76.33
IPI00565803.3,468330.0,178170.0,555610.0,681560.0,897710.0,494330.0,778520.0,189200.0,528760.0,148240.0,739080.0,524820.0,47.26
IPI00566449.2,433070.0,114270.0,1306800.0,81994.0,901850.0,517980.0,2636500.0,261590.0,361190.0,1162200.0,1339200.0,224340.0,95.43
IPI00567549.1,290300.0,2069500.0,176680.0,513800.0,185100.0,439760.0,251200.0,837620.0,230930.0,300270.0,40761.0,261920.0,116.65
IPI00567641.1,2882400.0,342650.0,543010.0,414110.0,1014800.0,1211300.0,607090.0,2205500.0,997220.0,2515100.0,616810.0,631410.0,75.14
IPI00567739.2,8900700.0,13295000.0,14608000.0,2744000.0,14860000.0,19911000.0,5064300.0,14626000.0,5681500.0,10841000.0,4601300.0,5409200.0,53.95
IPI00567915.2,25369000.0,12995000.0,40495000.0,27748000.0,42763000.0,34149000.0,9607000.0,9391100.0,68685000.0,24062000.0,56059000.0,67534000.0,59.71
IPI00567984.1,292570.0,2251700.0,487120.0,1006600.0,556470.0,1487000.0,513180.0,1684300.0,1072000.0,2000000.0,511870.0,555610.0,64.47
IPI00568245.2,17270000.0,18165000.0,10813000.0,8630900.0,19687000.0,31654000.0,6297100.0,4645300.0,30805000.0,21772000.0,5075000.0,9465600.0,61.43
IPI00568727.1,526300.0,181620.0,297880.0,424480.0,251740.0,565150.0,103620.0,91675.0,369760.0,58571.0,197830.0,1118000.0,84.2
IPI00568735.2,973580.0,701920.0,969420.0,1170200.0,680870.0,6261600.0,82385.0,1407000.0,8840700.0,3300300.0,8583800.0,5886700.0,100.7
IPI00568806.2,24237.0,200990.0,623010.0,557130.0,50087.0,138720.0,131390.0,169040.0,80368.0,572180.0,97584.0,233940.0,90.17
IPI00568871.3,45140.0,1433900.0,583750.0,268600.0,3503600.0,409630.0,543050.0,2027600.0,111320.0,3018800.0,68205.0,72457.0,120.8
IPI00569900.2,1159400.0,933180.0,3441800.0,2666600.0,2848700.0,2894100.0,2028000.0,2456900.0,4898000.0,5306900.0,6855600.0,8322500.0,61.95
IPI00569908.2,5448900.0,2623600.0,1481500.0,3440400.0,7289900.0,2795200.0,1534500.0,187960.0,4888100.0,3250100.0,964320.0,425530.0,75.49
IPI00605037.1,50557000.0,76895000.0,157640000.0,188940000.0,34920000.0,86342000.0,61123000.0,32352000.0,113400000.0,31614000.0,65975000.0,254040000.0,73.06
IPI00605611.4,131550.0,99696.0,969010.0,491230.0,127940.0,318820.0,341150.0,246170.0,248990.0,336180.0,153800.0,758270.0,76.16
IPI00608091.1,2333500.0,1298300.0,1217800.0,1175300.0,1730300.0,637650.0,752590.0,824250.0,659040.0,1434100.0,3468600.0,444620.0,64.42
IPI00620207.2,56044000.0,3513100.0,1932300.0,20197000.0,2389800.0,4070700.0,2371000.0,11061000.0,8191700.0,4355000.0,1113600.0,1806800.0,159.55
IPI00623284.4,2090200.0,1529300.0,1803400.0,1528500.0,2317500.0,2539200.0,373030.0,1168300.0,3566600.0,3445300.0,2868500.0,3704200.0,45.96
IPI00623570.3,2841600.0,421060.0,1423400.0,1682100.0,2426300.0,1460400.0,352620.0,495960.0,1888900.0,841770.0,6002600.0,3767200.0,83.35
IPI00623776.3,1600400.0,447560.0,580680.0,752770.0,1763200.0,2521200.0,27149000.0,2209100.0,2076500.0,336910.0,636610.0,3601600.0,205.26
IPI00625262.4,2413400.0,804920.0,5058400.0,3962100.0,4054300.0,4107900.0,2386300.0,12930000.0,4452600.0,1737300.0,3017600.0,3718200.0,75.32
IPI00648141.1,3625400.0,1249300.0,632040.0,390830.0,496000.0,597340.0,187690.0,368540.0,617510.0,138270.0,966520.0,801910.0,111.05
IPI00648173.1,4454600.0,1237300.0,2509600.0,4798700.0,1953600.0,1646800.0,6705100.0,606090.0,2321700.0,4554600.0,1222400.0,777070.0,70.83
IPI00649184.2,421440.0,1498400.0,907760.0,2862800.0,2809400.0,2084700.0,1299600.0,5660900.0,710950.0,410110.0,212480.0,262270.0,99.44
IPI00650038.2,17756000.0,4460200.0,4257400.0,4029900.0,1729400.0,15124000.0,1496200.0,36052000.0,12688000.0,1595300.0,20076000.0,7469900.0,98.37
IPI00652652.1,7414700.0,6206300.0,4931600.0,3663500.0,5767200.0,6514100.0,371950.0,1482100.0,1295200.0,4539000.0,447240.0,1167000.0,70.69
IPI00654146.3,1044300.0,1560200.0,1069800.0,1276000.0,431970.0,2860300.0,1841800.0,1399300.0,259240.0,8325900.0,117680.0,208630.0,131.32
IPI00655276.1,23465000.0,8913600.0,33930000.0,18939000.0,17833000.0,38208000.0,7666100.0,16702000.0,4052700.0,20025000.0,7889000.0,6317500.0,64.19
IPI00656420.1,19837000.0,47994000.0,4650900.0,7223900.0,9078500.0,5124700.0,1053600.0,3919900.0,2507200.0,24990000.0,21096000.0,7291200.0,105.3
IPI00679181.3,117010000.0,34558000.0,5960100.0,48123000.0,1834000.0,19505000.0,1492100.0,8653300.0,1690500.0,4826300.0,3947700.0,3373000.0,161.19
IPI00734740.2,15112000.0,5178500.0,985760.0,35810000.0,569150.0,252930.0,2696500.0,894800.0,43113000.0,320360.0,725260.0,324970.0,169.68
IPI00742368.1,1287200.0,1227400.0,1239900.0,1809000.0,609500.0,1789200.0,739370.0,1267300.0,2405700.0,124380.0,2111700.0,4563000.0,70.97
IPI00750601.1,2261200.0,736410.0,527390.0,737150.0,1789000.0,1335800.0,1252500.0,505280.0,1513000.0,2544100.0,5671700.0,878200.0,86.84
IPI00751036.1,679740.0,370080.0,677010.0,2313900.0,335330.0,1062500.0,1170400.0,469490.0,901700.0,737420.0,1086300.0,467820.0,63.08
IPI00752027.1,3628200.0,1702300.0,4204400.0,15241000.0,7011000.0,1002900.0,96024.0,2706100.0,1961000.0,7472700.0,3540500.0,2226000.0,97.07
IPI00753875.2,3459200.0,1460000.0,954190.0,1150400.0,1298900.0,2144200.0,1141300.0,1422900.0,916640.0,1734700.0,20107000.0,596130.0,179.02
IPI00754876.2,15364000.0,5721300.0,1410000.0,5843600.0,1918600.0,6382800.0,1445800.0,6351300.0,2555600.0,4826400.0,3881900.0,2252800.0,79.43
IPI00756485.3,15172000.0,11358000.0,17369000.0,12440000.0,20029000.0,17667000.0,9338400.0,5969000.0,32783000.0,8251600.0,21998000.0,28428000.0,48.57
IPI00757353.2,5344100.0,2935300.0,3250500.0,6247100.0,5211900.0,4174900.0,6153300.0,8528400.0,2191900.0,10435000.0,1015700.0,1426000.0,59.9
IPI00761443.1,9373400.0,223010.0,457440.0,326740.0,1513000.0,1869300.0,276170.0,2138500.0,2583900.0,437360.0,626810.0,563040.0,150.15
IPI00762180.1,265550.0,63804.0,579420.0,521580.0,202600.0,685150.0,190760.0,1211300.0,1017200.0,915480.0,198630.0,425120.0,70.75
IPI00762434.1,619040.0,273840.0,458080.0,203760.0,831530.0,129950.0,1661300.0,99806.0,767310.0,279720.0,920340.0,300270.0,82.41
IPI00763061.1,1409100.0,112880.0,1057600.0,552160.0,2777500.0,748430.0,1460200.0,530830.0,520030.0,2218400.0,871700.0,703720.0,71.46
IPI00763073.1,1662200.0,286680.0,849220.0,2002300.0,761740.0,1103900.0,154300.0,242550.0,961780.0,6117100.0,671670.0,122030.0,131.97
IPI00763238.1,2211000.0,1835500.0,4150600.0,3068000.0,5823200.0,6410700.0,1479400.0,894650.0,10678000.0,5187100.0,6283300.0,11343000.0,69.03
IPI00763394.1,1147100.0,511090.0,3575700.0,3643100.0,1774300.0,3027500.0,8025900.0,526490.0,4569600.0,5404000.0,2740600.0,6326000.0,68.08
IPI00763427.1,1719700.0,236700.0,1965800.0,589110.0,1016900.0,1092500.0,675580.0,466110.0,3092200.0,268080.0,1688800.0,3093600.0,75.79
IPI00763824.2,26618000.0,13620000.0,24621000.0,35731000.0,19925000.0,48075000.0,31825000.0,14714000.0,74570000.0,35309000.0,32047000.0,64063000.0,53.48
IPI00764014.1,3021000.0,1762300.0,995160.0,2170500.0,353950.0,2335200.0,882390.0,1559900.0,1297700.0,3533200.0,2605800.0,1193700.0,52.24
IPI00764167.1,6809500.0,9830200.0,174830000.0,12225000.0,7660300.0,61302000.0,18928000.0,29057000.0,12389000.0,133890000.0,31326000.0,6209000.0,131.81
IPI00764230.1,404140.0,242840.0,1920600.0,2308300.0,1454300.0,1679700.0,308740.0,798570.0,1305200.0,6437300.0,1341700.0,749430.0,105.41
IPI00764337.1,2060000.0,772130.0,1536000.0,2102200.0,1153100.0,289000.0,156160.0,97599.0,192790.0,1175700.0,242410.0,301460.0,89.17
IPI00764474.2,1583800.0,624950.0,611680.0,334140.0,392700.0,439050.0,300760.0,290490.0,651920.0,2409600.0,2633600.0,378440.0,94.65
IPI00764514.1,1858400.0,851750.0,790440.0,368440.0,616410.0,1028100.0,536840.0,305650.0,685240.0,2193500.0,2610700.0,1524500.0,67.83
IPI00764572.1,814890.0,765230.0,669580.0,604120.0,467510.0,486500.0,414510.0,173400.0,1282800.0,4469300.0,353340.0,1243800.0,117.37
IPI00764638.2,5565700.0,2157100.0,10373000.0,4788700.0,5490400.0,10294000.0,3885300.0,3625500.0,13833000.0,6989400.0,2555700.0,12323000.0,57.68
IPI00764683.2,737680.0,945530.0,1280700.0,996700.0,1345700.0,3466100.0,716070.0,220540.0,1807600.0,914470.0,7824800.0,2839800.0,107.86
IPI00765148.1,273920.0,61264.0,858500.0,454490.0,750770.0,1731800.0,1016500.0,442080.0,2809700.0,2157300.0,1459500.0,3552200.0,83.52
IPI00765234.1,808130.0,97617.0,231610.0,157460.0,730910.0,957850.0,70573.0,274540.0,498220.0,1237400.0,143690.0,79902.0,90.5
IPI00765346.1,5644200.0,5070400.0,4221200.0,3827300.0,4971600.0,8748000.0,1798200.0,6334200.0,7106600.0,3194800.0,4036200.0,9568300.0,42.07
IPI00765369.1,874670.0,970870.0,2277100.0,868070.0,1646200.0,2655800.0,270870.0,839330.0,5508800.0,862480.0,2535400.0,3439000.0,78.58
IPI00765431.1,5989100.0,26044000.0,16386000.0,22221000.0,24540000.0,5187300.0,33576000.0,29267000.0,4321600.0,3576700.0,3432700.0,8365000.0,74.4
IPI00765483.1,809050.0,414710.0,1602900.0,1512800.0,1754800.0,3334400.0,985500.0,244150.0,2468200.0,1002500.0,2990700.0,6543700.0,87.98
